# right plot on slide 10 from https://indico.cern.ch/event/1258933/contributions/6481706/attachments/3103573/5506261/CO_DAMPE_Kyratzis_ICRC2025.pdf
# traced with plot digitizer
# x, y
8.56388794578377, 15.045929018789144
11.545531704004773, 16.18580375782881
15.261210011961854, 16.799582463465555
20.401399497066414, 17.175365344467643
27.19612079276093, 17.400835073068894
36.356155549180116, 17.350730688935283
48.32823826865325, 17.28810020876827
64.78820467714692, 17.037578288100207
86.60978030445601, 16.699373695198332
115.78116852853772, 16.461377870563673
153.4747551551874, 16.17327766179541
205.74625117710463, 15.810020876826723
273.498495634903, 15.546972860125262
363.56155549180113, 15.546972860125262
486.014184297935, 15.835073068893529
644.2404139209266, 16.273486430062633
866.0978030445601, 16.899791231732777
1252.8805125501826, 17.864300626304804
1983.4445247745796, 19.192066805845513
3140.0058851986364, 20.432150313152402
4984.996482259971, 21.860125260960334
7914.0583924645225, 22.235908141962422
13180.791128475965, 19.881002087682674
23488.7264766827, 16.386221294363256
41857.90261894621, 13.304801670146139
8.68542205481237, 15.835073068893529
11.480636268578218, 16.94989561586639
15.17542939186976, 17.663883089770355
20.632693229180834, 18.027139874739042
27.27287686314961, 18.265135699373694
36.45876414015013, 18.18997912317328
48.32823826865325, 18.102296450939455
64.2427280572132, 17.90187891440501
87.34517264600794, 17.63883089770355
115.78116852853772, 17.363256784968684
153.4747551551874, 17.05010438413361
205.74625117710463, 16.699373695198332
268.91250642881715, 16.373695198329855
358.474280579321, 16.386221294363256
484.64635870597164, 16.749478079331944
638.8163080182937, 17.225469728601254
861.2296171964308, 17.93945720250522
1238.8356466462326, 18.96659707724426
1977.8623704488878, 20.432150313152402
3122.3564555849925, 21.7098121085595
4943.025894479756, 23.225469728601254
7847.426914660933, 24.615866388308977
13217.99149757807, 22.586638830897705
23422.620420037823, 18.766179540709814
41622.626593022054, 15.359081419624218
8.660978030445605, 14.194154488517746
11.70937970362725, 15.37160751565762
15.609208813049358, 15.910229645093946
20.807882734719275, 16.31106471816284
27.659918918252806, 16.473903966597078
36.356155549180116, 16.448851774530272
48.73858703271351, 16.36116910229645
64.60586645065511, 16.135699373695196
86.60978030445601, 15.747390396659709
116.43563306953347, 15.546972860125262
152.61210011961845, 15.258872651356993
203.4398233261829, 14.908141962421713
274.2703950518132, 14.645093945720252
367.68330748411483, 14.68267223382046
486.014184297935, 14.920668058455115
660.790631401984, 15.37160751565762
868.5422054812365, 15.922755741127348
1270.6607214665125, 16.824634655532357
1961.2099923516269, 17.989561586638832
3166.667265383251, 19.192066805845513
4943.025894479756, 20.469728601252612
7825.341321870185, 19.830897703549063
13033.033667127469, 17.30062630480167
23422.620420037823, 13.9937369519833
41505.48496280212, 11.325678496868477
1994.656141715355, 19.643006263048015
3157.7550799640558, 21.096033402922757
4984.996482259971, 22.91231732776618
7869.574839992698, 23.764091858037578
13255.296857909294, 21.97286012526096
23488.7264766827, 19.254697286012526
41740.098834040604, 17.4258872651357
1977.8623704488878, 18.728601252609604
3140.0058851986364, 19.755741127348642
4970.96683871339, 20.782881002087684
7891.78527378767, 20.732776617954073
13143.695455118414, 17.839248434237994
23488.7264766827, 13.517745302713989
41976.03888346068, 9.183716075156577
